14750,0.5 ,0.5 ,0.0 ,0.5 
14793,-0.3 ,-0.1 ,0.0 ,0.8 
14826,1.0 ,0.3 ,0.0 ,0.0 
14831,0.8 ,0.0 ,1.0 ,-1.0 
14836,-0.8 ,-0.5 ,-2.7 ,-0.8 
14837,-2.4 ,-1.3 ,-2.6 ,-1.1 
14838,0.9 ,0.5 ,0.8 ,0.1 
14850,0.0 ,1.0 ,0.9 ,0.8 
14852,0.5 ,0.1 ,0.4 ,0.6 
14860,0.0 ,0.1 ,0.4 ,-0.6 
14872,0.0 ,0.9 ,0.9 ,0.3 
14911,0.4 ,-2.2 ,-1.3 ,-1.5 
14934,0.7 ,0.9 ,0.2 ,0.0 
14969,-0.8 ,0.0 ,-1.2 ,0.6 
14970,-0.3 ,0.7 ,1.0 ,0.3 
14971,0.3 ,0.0 ,-0.5 ,-0.1 
14972,-0.4 ,0.1 ,0.7 ,0.0 
14973,0.2 ,0.1 ,-1.5 ,-2.0 
15007,-0.1 ,0.2 ,-1.0 ,0.0 
15008,0.4 ,0.0 ,-2.8 ,0.7 
15047,0.9 ,0.9 ,0.7 ,0.0 
15048,0.7 ,0.8 ,1.0 ,0.1 
15304,0.3 ,0.0 ,0.4 ,0.8 
15310,1.0 ,-1.5 ,0.6 ,1.0 
15311,0.9 ,0.1 ,0.3 ,0.5 
15313,0.6 ,-1.8 ,0.5 ,0.6 
15317,0.4 ,0.3 ,-0.3 ,0.2 
15321,0.8 ,0.5 ,-0.4 ,0.9 
15323,0.4 ,-1.6 ,0.8 ,-0.1 
15327,0.6 ,-1.3 ,0.9 ,-6.3 
15329,0.8 ,-0.1 ,-3.0 ,-2.8 
15331,0.3 ,0.4 ,-3.0 ,0.7 
15332,0.3 ,-0.2 ,-1.7 ,0.7 
15333,-0.5 ,0.3 ,-1.9 ,0.4 
15335,1.0 ,0.5 ,-3.0 ,0.8 
15336,1.0 ,0.6 ,-0.3 ,0.0 
15338,-1.0 ,0.9 ,-1.6 ,-0.1 
15350,-0.1 ,0.0 ,0.8 ,-0.2 
15351,0.0 ,0.0 ,0.0 ,-1.0 
15352,-1.2 ,-2.2 ,-1.1 ,-0.8 
15368,-0.3 ,-1.6 ,-1.3 ,-0.6 
15369,-0.9 ,-0.2 ,-0.9 ,-0.3 
15372,-1.2 ,0.9 ,0.3 ,-5.7 
15373,1.0 ,0.0 ,0.0 ,-0.4 
15380,-0.5 ,-2.3 ,-1.0 ,0.5 
15381,0.8 ,-6.9 ,0.0 ,0.0 
15383,0.8 ,0.8 ,0.4 ,-4.0 
15384,0.2 ,-1.5 ,0.0 ,0.0 
15390,0.0 ,0.7 ,-2.0 ,0.5 
15391,-0.2 ,0.8 ,0.1 ,0.9 
15460,0.6 ,-4.1 ,-1.1 ,0.2 
15462,1.0 ,-0.5 ,0.5 ,1.0 
15483,0.8 ,-0.1 ,-4.0 ,0.5 
15484,0.2 ,0.1 ,0.6 ,0.5 
15489,0.8 ,0.4 ,-0.2 ,-0.7 
15490,0.2 ,-0.1 ,0.2 ,0.0 
15492,0.3 ,0.0 ,-2.0 ,0.8 
15505,-0.7 ,0.8 ,-1.7 ,0.1 
15510,0.5 ,0.9 ,0.0 ,0.0 
15511,0.8 ,0.0 ,0.6 ,0.0 
15536,0.3 ,-1.0 ,0.8 ,-1.0 
15549,-2.0 ,0.0 ,0.6 ,0.4 
15554,0.5 ,0.5 ,0.1 ,0.0 
15555,0.3 ,-2.5 ,-0.6 ,0.6 
15558,0.3 ,0.5 ,-1.0 ,0.8 
15561,0.5 ,0.6 ,-0.3 ,0.3 
15565,0.3 ,0.8 ,-0.2 ,0.1 
15581,0.6 ,0.4 ,0.2 ,-0.7 
15589,0.8 ,0.0 ,0.5 ,0.0 
15590,0.4 ,0.2 ,0.0 ,0.0 
15596,-0.6 ,-0.6 ,-1.8 ,0.0 
15597,-0.3 ,-0.5 ,-0.3 ,0.0 
15599,0.4 ,0.4 ,0.0 ,0.0 
15600,-1.1 ,-0.3 ,-2.2 ,0.0 
15605,0.7 ,-1.8 ,0.8 ,0.8 
15606,0.8 ,-1.0 ,-4.0 ,1.0 
15608,0.0 ,-0.3 ,0.7 ,-2.0 
15609,0.4 ,0.4 ,1.0 ,0.7 
15611,0.8 ,-0.1 ,0.2 ,0.2 
15614,0.0 ,-0.3 ,0.8 ,0.0 
15616,1.0 ,-1.0 ,0.0 ,1.0 
15617,-2.5 ,0.0 ,0.3 ,0.3 
15620,0.7 ,0.3 ,-1.0 ,0.5 
15622,0.7 ,0.4 ,1.0 ,1.0 
15624,0.3 ,0.3 ,-0.3 ,0.5 
15634,0.4 ,0.8 ,0.2 ,-0.3 
15636,1.0 ,0.8 ,0.4 ,0.7 
16352,0.7 ,0.9 ,0.6 ,0.7 
16355,-3.6 ,0.7 ,0.7 ,0.7 
16802,-0.1 ,0.0 ,1.0 ,0.4 
16803,0.6 ,0.8 ,0.0 ,0.8 
16806,-0.5 ,-0.8 ,-0.2 ,-0.4 
16822,-0.4 ,0.3 ,-0.9 ,-0.7 
16874,-0.2 ,0.6 ,0.8 ,0.6 
16876,0.1 ,0.6 ,0.5 ,0.9 
16877,0.7 ,0.7 ,0.8 ,0.6 
17038,-2.4 ,0.9 ,0.6 ,-1.0 
17041,0.9 ,0.8 ,0.4 ,0.4 
17042,0.6 ,0.0 ,-2.5 ,0.9 
17061,0.9 ,1.0 ,0.5 ,0.3 
17065,-0.7 ,-0.8 ,0.2 ,-0.4 
17067,0.9 ,0.9 ,-0.1 ,0.5 
17139,-0.2 ,0.5 ,-0.1 ,0.0 
17140,0.5 ,1.0 ,0.3 ,0.4 
17150,0.6 ,0.6 ,-0.4 ,0.9 
17151,0.9 ,0.6 ,0.4 ,0.8 
17152,0.0 ,0.1 ,0.1 ,1.0 
17183,0.8 ,-0.3 ,0.0 ,0.1 
17184,0.9 ,0.1 ,0.8 ,0.3 
17185,-1.2 ,-0.7 ,-1.8 ,-0.5 
17198,0.6 ,0.9 ,0.6 ,0.9 
17289,0.3 ,0.4 ,0.3 ,0.0 
17290,-1.0 ,-0.4 ,-0.4 ,0.7 
17364,0.9 ,-0.6 ,-0.5 ,-1.4 
17365,-0.1 ,0.8 ,0.8 ,0.9 
17378,1.0 ,0.6 ,-1.5 ,0.2 
17379,0.8 ,-0.4 ,0.8 ,-0.3 
17426,-0.3 ,0.5 ,0.0 ,-0.3 
17442,-2.5 ,0.6 ,0.7 ,-1.5 
17449,0.7 ,-1.0 ,0.0 ,-0.5 
17450,0.5 ,0.6 ,0.5 ,0.9 
17451,0.0 ,0.8 ,0.0 ,0.4 
17597,0.7 ,0.9 ,0.8 ,1.0 
17599,0.7 ,0.0 ,0.7 ,0.8 
17607,0.9 ,0.8 ,0.7 ,0.4 
17611,0.8 ,0.9 ,1.0 ,-0.6 
17650,0.2 ,0.2 ,0.4 ,0.4 
17651,0.5 ,1.0 ,0.4 ,0.5 
18051,0.0 ,-1.0 ,0.5 ,0.0 
18052,0.0 ,0.5 ,0.3 ,0.0 
18683,0.9 ,1.0 ,0.3 ,0.4 
18815,1.0 ,0.6 ,0.8 ,0.3 
18819,-2.0 ,0.8 ,0.7 ,0.5 
19102,0.2 ,0.6 ,0.7 ,0.9 
19497,0.4 ,-3.5 ,0.0 ,0.0 
19528,0.0 ,-2.0 ,0.4 ,1.0 
19638,0.5 ,0.1 ,0.0 ,-0.7 
19639,0.6 ,0.8 ,0.0 ,-1.4 
19660,0.0 ,0.4 ,0.9 ,0.6 
19662,-0.3 ,0.2 ,0.0 ,0.0 
19666,0.6 ,-0.2 ,0.5 ,0.1 
19667,0.5 ,0.4 ,0.5 ,0.0 
19668,0.5 ,0.4 ,0.5 ,0.3 
19839,0.5 ,0.3 ,0.6 ,0.5 
19841,1.0 ,0.7 ,0.0 ,0.7 
19858,0.5 ,0.9 ,0.2 ,-14.0 
19860,0.4 ,-0.4 ,-0.6 ,1.0 
,0.1 ,,,
,379.0 ,,,
,179.0 ,,,
